,real_t250,real_t500,real_t750,real_t1000,knn_t250,knn_t500,knn_t750,knn_t1000,knn_sqrt_t250,knn_sqrt_t500,knn_sqrt_t750,knn_sqrt_t1000
43,"[[0.0, 0.0, 0.0, 0.0], [0.3373095942140143, 0.6114261308824147, 0.0, 0.05890005652455533], [0.0, 0.013261680415699372, -0.0007340889843541819, 0.0], [0.009925094092066865, 0.0, 0.0, 0.026496094468885692]]","[[0.0, 0.0, 0.0, 0.0], [1.7626225762011896, 0.8099742961680524, 0.0, 0.0], [0.0, 0.8524735568094381, 0.0, 1.1985952588753326], [1.7815538942216578, 0.0, 0.7167218800846911, 0.0]]","[[0.0, 0.0, 0.016419796642265203, 0.0], [0.4623665275437952, 0.368639932419491, 0.0, 0.0], [0.04245190455374956, 0.0, 0.0, 1.1952174133227211], [0.0, 0.0, 0.7995250333960273, 0.33437472123313683]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11748162355450505, 0.14465764955639324], [0.17385045367905455, 0.0, 0.0, 0.0], [0.0, 0.0, 0.44989309435352437, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.17742784235366552, 0.3714295942027637, 0.0, 0.028033578061941754], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.1713802537934517, 0.0, 0.0, 0.0], [0.0, 0.06559331408592566, 0.0, 0.1463386884542697], [0.3752434937185484, 0.0, 0.14201429635179313, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.20348178441543477, 0.1679695843131116, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8717896717883273], [0.0, 0.0, 0.6722080378699974, 0.06297518153233618]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.060026830963865005, 0.10752989994222452], [0.14691826354536147, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35662206870650603, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.20068297230993973, 0.3982163154266513, 0.0, 0.0011731571153230902], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.12752445085542147, 0.0, 0.0, 0.0], [0.0, 0.03425885903003957, 0.0, 0.07912714006722832], [0.3211400995190232, 0.0, 0.11125215073587306, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.15841899465541442, 0.1162404489300464, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7858251274843943], [0.0, 0.0, 0.6302367806269196, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03763691416181964, 0.07215081183981564], [0.1404420660666972, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3130577300142733, 0.0]]"
44,"[[0.9916398893077205, 0.0, 0.0, 0.0], [0.0, -0.00027290445226616216, 0.2753129128061369, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.46330821455572424, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.8110992104653624, 0.0, 0.7330311961224517, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.3740666333582367, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1438265661582415], [0.19853697474758455, 0.07959265229471428, 0.0, 0.0]]","[[0.0041473105937525, 0.0, 0.35826124843830476, 0.0], [0.0, 0.0, 0.0, 0.0], [0.12172147049949622, 0.0, 0.0, 0.9000111418528314], [0.0, 0.0, 0.8358967263705962, 0.0]]","[[0.8687902748878846, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06211590729548026, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22113469361317195, 0.015474332029607081]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.01797108415404564], [0.3884679670593366, 0.0, 0.3466103973880758, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.27377386689641553, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.09317469617667908], [0.12728424989291087, 0.03579619320536505, 0.0, 0.0]]","[[0.0, 0.0, 0.16640011566749174, 0.0], [0.0, 0.0, 0.0, 0.0], [0.06204151080984928, 0.0, 0.0, 0.7987792178314622], [0.0, 0.0, 0.6051662521669317, 0.0]]","[[0.7724554733444363, 0.0, 0.0, 0.0], [0.0, 0.0, 0.023186359537074902, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1493944368781419, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.33873280905432995, 0.0, 0.27366969258760077, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.2343585252430446, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.08239757816788487], [0.07966715316534187, 0.01829225717682411, 0.0, 0.0]]","[[0.0, 0.0, 0.10997390627813615, 0.0], [0.0, 0.0, 0.0, 0.0], [0.04745753195285323, 0.0, 0.0, 0.7743255905318838], [0.0, 0.0, 0.5826673439954584, 0.0]]"
45,"[[0.0, 0.0, 0.0, 0.06600289192376924], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08259434558180191, 0.0], [0.0, 0.3647131776465083, 0.0, 0.5904758743262769], [0.024510595451483798, 0.0, 0.371040679768098, 0.13539510644943084]]","[[0.0, 0.8870925301741182, 2.5242076595850027, 0.0], [0.020628647569892425, 0.0, 0.0, 0.40817870027124065], [0.0, 0.0, 0.8055958948531917, 0.0], [0.0, 0.10198871754902594, 0.0, 1.1183862864867793]]","[[0.0, 0.0, 0.0, 0.9207719708163091], [0.8294837521275397, 0.001449837924067303, 0.0, 0.0], [0.0, 0.0, 0.0, 0.432903397749247], [0.0, 1.2437231479721353, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.022575321570794057], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.000444313922704889, 0.0], [0.0, 0.1571413705648373, 0.0, 0.32570816525490937], [0.0005520610084962799, 0.0, 0.19861738033364676, 0.012825918538356424]]","[[0.0, 0.17539801753901108, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7156980122669393]]","[[0.0, 0.0, 0.0, 0.5735281017288165], [0.7237202272513296, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.08721571628319431], [0.0, 0.9852375674345387, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0208793025360166], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.009709783638464786, 0.0], [0.0, 0.1872516365648261, 0.0, 0.3395412429398451], [0.0, 0.0, 0.16164178431839674, 0.0]]","[[0.0, 0.09405820027232059, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6294479640755982]]","[[0.0, 0.0, 0.0, 0.49560280024623476], [0.6669354817483104, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03335078535948276], [0.0, 0.9008779319195295, 0.0, 0.0]]"
46,"[[0.7949761152682504, 0.0, 0.0, 0.01694153350593127], [0.0, 0.0, 0.20178183362487712, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6739835015048031, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8238106769617158, 0.0, 0.0], [0.0, 0.0, 0.02719432919398276, 0.255117099502963], [0.0, -0.0004970512197300604, 0.0, 0.0]]","[[0.8932977087883403, 0.0, 0.0, 0.0], [0.0, 0.0, 1.6541513264789338, 0.0], [0.0, 0.0, 0.0, 0.5740032698936209], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.150021386809169, 0.0], [0.0, 0.0, 0.0, 1.8400288574694603], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 2.170225461618675, 2.480156098417364]]","[[0.6800233044884249, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3191219010641471, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.7149934115078915, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13803705205466388], [0.0, 0.0, 0.0, 0.0]]","[[0.6684978141291713, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1800513599836622, 0.0], [0.0, 0.0, 0.0, 0.46391354926620254], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.304307339239801, 0.24318725718840822]]","[[0.6245623250446726, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2290091749917226, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.7049344242296431, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11737089058031143], [0.0, 0.0, 0.0, 0.0]]","[[0.6116914268166818, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0638352586384621, 0.0], [0.0, 0.0, 0.0, 0.4265730254802344], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.002970951055114707, 0.0, 0.0], [0.0, 0.005476244296739199, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.2645988579648249, 0.3457518539532924]]"
47,"[[0.0, 0.0, 0.0, 0.0], [-0.0021192371313310723, 0.0, 0.04638464891580141, 0.0], [0.0, 0.0, 0.0, 0.0], [0.4452279753989009, 0.0, 0.0001532968769342858, 0.0]]","[[0.948547225820394, 0.8176768181183609, 0.0, 0.0], [0.0, 0.012347243772621584, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.322048641235099, 0.0, 0.0, 0.28361933320387267]]","[[0.0, 0.0, 0.4187343819343654, 0.0], [0.0, 0.0, 0.010854272321476323, 0.931279765553142], [0.0, 0.0, 0.0, 0.0], [0.0, 0.8382153496272701, 0.0, 0.48210411873516573]]","[[0.0, 0.2706027905368798, 0.0031832520653006903, 0.0], [0.0, 0.0, 1.1642554081261323, 0.6717891618116598], [0.0, 0.8418355351143947, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03195704229631373]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02906742769212078, 0.0], [0.0, 0.0, 0.0, 0.0], [0.2987567191729939, 0.0, 0.0, 0.015230966477107638]]","[[0.3996971887685784, 0.3535693614362761, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.18095869800249326, 0.0, 0.0, 0.18812392374094944]]","[[0.0, 0.0, 0.2176509905616435, 0.0], [0.0, 0.0, 0.0, 0.7093230561148283], [0.0007099535323713433, 0.0, 0.0, 0.0], [0.0, 0.7059047847873844, 0.0, 0.27569251766265446]]","[[0.0, 0.11149303114104335, 0.0, 0.0], [0.0, 0.0, 0.9390355787935268, 0.5695557209396135], [0.0, 0.28576675922782807, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012030156705632823, 0.0], [0.0, 0.0, 0.0, 0.0], [0.30197456760908836, 0.0, 0.0, 0.014415835415089692]]","[[0.3565925185917075, 0.3336156439952837, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.10048945274624739, 0.0, 0.0, 0.14052885457431014]]","[[0.0, 0.0, 0.16648341565455038, 0.0], [0.0, 0.0, 0.0, 0.6483102388795268], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6286158486717852, 0.0, 0.1969527873757758]]","[[0.0, 0.08603495692191564, 0.0, 0.0], [0.0, 0.0, 0.8804306885371571, 0.5313784379586], [0.0, 0.26913437786309685, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
48,"[[0.0, 0.0, 0.0, 0.0], [0.0712506466619583, 0.5606236207623052, 0.0, 0.012365154073844364], [0.0, 0.0, 0.0, -0.0005786087822595914], [0.0052579831573694325, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.03196697567150359], [0.0, 0.7982560512194303, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.8433940049126243, 0.0, 0.0, 0.0], [0.01952486904799138, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.3807072158115854], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.1433372237953645, 0.0, 0.0, 0.0], [0.0, 0.0, 0.27390917804809883, 0.6253635454747362], [0.0, 0.0, 0.5004448326785356, 0.026582501405069396]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4189535106267743, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.668724614840096, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.7167367963376607, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.36107232250984334], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.09502618320091515, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14308145056946545, 0.44607100720913667], [0.0, 0.0, 0.30977391163295115, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.3879475803090944, 0.0, 0.0], [0.0, 0.0, 0.0002968001495929465, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.008979694136699851], [0.0, 0.6617130704530308, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.6696575888102723, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.24571647986172582], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.06952530709944603, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1088207183498124, 0.3998307063704491], [0.0, 0.0, 0.2915032625227209, 0.0]]"
49,"[[0.0, 0.20136060883377654, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.83089730614198, 0.0], [0.0, 1.3656173936673397, 1.05014823920995, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3247880640939824], [0.0, 0.0, 0.5256477523707855, 0.33604581435142317]]","[[0.7707934023253049, 2.7868386205674285, 0.0, 0.0], [0.0, 2.8616387470731275, 0.0, 4.999119054621584], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8295836276267593, 0.0, 0.5848701671797736], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14043692394259966, 0.0]]","[[0.0, 0.0, 0.0, 0.00677739727357513], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0174593762493422, 0.0], [0.0, 0.14520189399498215, 0.13898543494442306, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13142008152535034], [0.0, 0.0, 0.2826290901762011, 0.1710115457184453]]","[[0.07353739722008805, 0.0, 0.07765795346791049, 0.0], [0.0, 1.065748473639753, 0.0, 1.24220687621585], [0.07437623541237638, 0.0, 0.0807665887666208, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.45197953344674197, 0.0, 0.31727046317240476], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02304633177016161, 0.0]]","[[0.0, 0.0, 0.0, 0.0051088012513570355], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9197543157679821, 0.0], [0.0, 0.02473132477290604, 0.020258014766779225, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.12540559848880398], [0.0, 0.0, 0.2776467929276425, 0.17038800961196848]]","[[0.08160453774408197, 0.0, 0.08759355183927897, 0.0], [0.0, 0.6392296783746004, 0.0, 0.6198732941833495], [0.08470578622884456, 0.0, 0.09045291945780043, 0.0], [0.0, 0.11518718977163368, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4336644953300305, 0.0, 0.276942188266319], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.019007323397470494, 0.0]]"
50,"[[0.0378425257954277, 0.0, 0.0, 0.0], [0.0, 0.8808800174256071, 0.0, 0.26662055642124177], [0.0, 0.0, -0.0038457905210705842, 0.0], [0.453987146871102, 0.0, 0.0, 0.0]]","[[0.0, 0.1003677399342349, 0.0, 0.0], [0.0, 0.0, 0.0, 1.3402246339013502], [0.0, 0.0, 0.8197238426874156, 0.0], [0.9524884294343655, 0.0, 0.0, 0.0]]","[[0.0, 0.015349885107310637, 0.0, 0.0], [0.0, 0.0, 0.0, 0.40684674367328794], [0.0, 0.6582973055110497, 0.09052418198353758, 0.0], [0.0, 0.0, 0.5989504582065913, 0.0]]","[[0.17175893617230714, 0.0, 0.0, 0.0], [0.2951678117454684, 0.0, 0.25114423071316366, 0.0], [0.0, 0.0, 0.0, 1.4912582047616255e-05], [0.0, 0.18399675543081626, 0.0, 0.7699360857185301]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5586457143568428, 0.0, 0.08334677527203405], [0.0, 0.0, 0.0, 0.0], [0.22456292017959997, 0.0, 0.0, 0.0]]","[[0.0, 0.01163266989058737, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3050640597938281], [0.0, 0.0, 0.5688868601508957, 0.0], [0.7231090988334985, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.31275197961737844], [0.0, 0.4929711443210447, 0.0, 0.0], [0.0, 0.0, 0.4567882866458417, 0.0]]","[[0.06143673976430172, 0.0, 0.0, 0.0], [0.16046686096949744, 0.0, 0.1525173852333804, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.08074156205525108, 0.0, 0.5640448569887444]]","[[0.00019838473398975097, 0.0, 0.0, 0.0], [0.0, 0.5401871674875266, 0.0, 0.05170024867170104], [0.0, 0.0, 0.0, 0.0], [0.16879511408056513, 0.0, 0.0, 0.0]]","[[0.0, 0.0009396716851387296, 0.0, 0.0], [0.0, 0.0, 0.0, 0.20022713445798912], [0.0, 0.0, 0.5080083624957203, 0.0], [0.6481520866790437, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.28656146784591674], [0.0, 0.4663972753602107, 0.0, 0.0], [0.0, 0.0, 0.4087652718825216, 0.0]]","[[0.0640994039592589, 0.0, 0.0, 0.0], [0.14288775366879972, 0.0, 0.12712352422732734, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.07793237559224504, 0.0, 0.5426160825405649]]"
51,"[[0.5708450275525154, 0.0, 1.512241980190981, 0.0], [0.0, 0.0, 0.0, 0.0], [0.7184309549559449, 0.0, 0.0, 1.9074120366048593], [0.0, 0.0, 0.0, 1.6325986425011005]]","[[0.7899201456463641, 0.0, 0.0018913353227530151, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.10983152700283567, 0.09549029479524777, 0.0], [0.031960560006556164, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11609663325114887], [0.0, 0.10832941831113736, 0.0, 0.8605176728007257]]","[[0.0, 0.9863529972157933, 0.03481109077846962, 0.06687492325288731], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1344947748340366, 0.0]]","[[0.01253258144223486, 0.0, 0.3263748547131644, 0.0], [0.0, 0.0, 0.0, 0.0], [0.4218900369664008, 0.0, 0.0, 1.2199256154892286], [0.0, 0.0, 0.0, 0.5464068614890928]]","[[0.7149543662834348, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.08100717714556836, 0.05398563357441728, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.047557375663463075], [0.0, 0.09586129800444568, 0.0, 0.7239603694369986]]","[[0.0, 0.5857234525326264, 0.0, 0.027402322690068173], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06865492301093079, 0.0]]","[[0.031445217927613296, 0.0, 0.1645138409663411, 0.0], [0.0, 0.0, 0.0, 0.0], [0.339744219471797, 0.0, 0.0, 1.0782127481655543], [0.0, 0.0, 0.0, 0.3312877087335698]]","[[0.6972465231170101, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.06283964049558505, 0.06377814784401359, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.024739418760305304], [0.0, 0.05709495494597643, 0.0, 0.6613135866231994]]","[[0.0, 0.48128097130616543, 0.0, 0.016645392987651407], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04577014300082093, 0.0]]"
52,"[[0.0, 0.0, 0.012701194643007847, 0.2630570824161849], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9922691823307455, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.16445833712061103, 0.0, 0.0], [0.03711521283472702, 0.8409432388286164, 0.0, 0.0], [0.03340072397228891, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.47832028143526434, 0.0427972579278195, 0.5768673425122957, 0.0], [0.0, 0.0, 1.5778754388414504, 2.1108881840745894], [0.0, 0.0, 0.0, 1.2775992219745418]]","[[0.12289675032400788, 0.2500020582215744, 0.0, 1.2929810761728662], [0.0, 0.0, 0.0, 0.3195221389661588], [0.0, 0.0, 0.0, 0.0], [0.6560996926903958, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.16009912999776232], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8299818716320494, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.10867058217122051, 0.0, 0.0], [0.01391251546141564, 0.7204421439053463, 0.0, 0.0], [0.011760221664105478, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.17488938212484484, 0.0, 0.1564116904671468, 0.0], [0.0, 0.0, 0.4209996639736332, 0.7887502778148419], [0.0, 0.0, 0.0, 0.08372022633764013]]","[[0.06101689035179154, 0.19237646535004269, 0.0, 0.9246475494493419], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.36798444309217015, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.10023113847929895], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7972033710294274, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.08438801852762287, 0.0, 0.0], [0.0, 0.665440460110355, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.12293493337291274, 0.0, 0.08415368435497506, 0.0], [0.0, 0.0, 0.3627050583239951, 0.6615673880516528], [0.0, 0.0, 0.0, 0.0]]","[[0.03880242749613081, 0.157923583744863, 0.0, 0.8252077811597586], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.35846234028162305, 0.0, 0.0, 0.0]]"
53,"[[0.0, 0.0, 0.0, 0.0], [0.0, 0.08386272157651843, 0.3944893528634614, 0.0], [0.36329277372003593, 0.0, 0.0012163615058669137, 0.7942863892871125], [0.0, 1.481622921759703, 0.0, 0.5129938273696992]]","[[0.0, 0.0, 0.0, 0.0], [0.9119242333055088, 0.0, 0.0, 0.2935800030584242], [0.0, 0.0, 0.0, 0.0], [0.0, 1.022509840157717, 0.0, 0.26444380624845265]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8371770604318044, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.2564514521499316, 1.442117476264973, 0.0, 0.0], [0.31108218682415445, 1.8248734984839847, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14364739571646776, 0.0], [0.11390923025762296, 0.0, 0.0, 0.27324659332857654], [0.0, 0.6772034583705544, 0.0, 0.11251462171884004]]","[[0.0, 0.0, 0.0, 0.0], [0.48909555560508655, 0.0, 0.0, 0.10583969188961807], [0.0, 0.0, 0.0, 0.0], [0.0, 0.35665144705462387, 0.0, 0.07333967306297313]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.713820021205866, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.15793847680491696, 0.785053623033322, 0.0, 0.0], [0.1880090511711691, 1.0953795696350026, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11729951348862916, 0.0], [0.08753216443617687, 0.0, 0.0, 0.1869620294826982], [0.0, 0.5799965194736943, 0.0, 0.03691905088611601]]","[[0.0, 0.0, 0.0, 0.0], [0.41740206999849117, 0.0, 0.0, 0.058361797124054184], [0.0, 0.0, 0.0, 0.0], [0.0, 0.2965838011967894, 0.0, 0.04206881737107692]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.706082079836361, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.14386458616451803, 0.6310902961876145, 0.0, 0.0], [0.15497987010274383, 0.898643337372185, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
