coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[['cos', '', '', ''], ['', '', '**0.311', '**0.463'], ['', '0.379', '', 'tanh'], ['', '', 'log', 'tanh']]]","[[0.25941026481922275, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0644269028256732, 0.0], [0.0, 1.4110716047382115, 0.0, 1.0882154496547911], [0.0, 1.3746341176153165, 1.027328372255477, 1.0503147510290016]]","[[0.11582782437952441, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011019168235724148, 0.0], [0.0, 0.0, 0.0, 0.08541728169497274], [0.0, 0.19813333644549874, 0.1352892704751447, 0.06822893833923466]]","[[0.13936997098460974, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04193984939556653, 0.0], [0.0, 0.006409319965892091, 0.0, 0.1365895638875588], [0.0, 0.2609897315105516, 0.184185318696465, 0.11487085082004052]]","[[0.20889141711253326, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07845465033693685, 0.0], [0.0, 0.016968486406820672, 0.0, 0.1833945479248439], [0.0, 0.2934230468676453, 0.21265288180868014, 0.13994603376889367]]"
"[[['', '', '', ''], ['log', '', '**0.602', ''], ['', '', '', ''], ['', '', 'cos', 'sin']]]","[[0.0, 1.4939870438546057, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.5958408170869333, 0.0, 0.014969044398233837], [0.0, 0.0, 0.0, 0.06919495868013498]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02485651340781939]]","[[0.0, 0.03727613410774487, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.002982468791171405, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03673335558715339]]","[[0.0, 0.12963602177543757, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.010025079606817255, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00663505070429593]]"
"[[['log', '', '', 'tanh'], ['', '**0.147', '', 'tanh'], ['', '', '', ''], ['', '', '', '']]]","[[1.665268067569341, 0.0, 0.0, 0.0], [0.0, 1.3089026243478479, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3706938328016806, 0.3415688736940901, 0.0, 0.0]]","[[0.7501108206891348, 0.0, 0.0, 0.0], [0.0, 0.6333406062162079, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.11003626588874015, 0.0, 0.0]]","[[0.8622019919193017, 0.0, 0.0, 0.0], [0.0, 0.5800708454641198, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.016633489598902873, 0.15577225603079115, 0.0, 0.0]]","[[0.9844907968747783, 0.0, 0.0, 0.0], [0.0, 0.5556689960099053, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0683403624081892, 0.18662799203011515, 0.0, 0.0]]"
"[[['', '', '', ''], ['log', '', '', 'tanh'], ['cos', '', '', 'cos'], ['', 'log', 'log', '']]]","[[0.0, 1.5319164778020375, 0.007754900291877983, 0.0], [0.0, 0.0, 0.0, 1.4459210839439536], [0.0, 0.0, 0.0, 1.1670443239067865], [0.0, 1.1141969069194868, 0.805198386883062, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6556618996860428], [0.0, 0.0, 0.0, 0.2822137363401116], [0.0, 0.20785432717938257, 0.46362593147148257, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7419864730452334], [0.0, 0.0, 0.0, 0.3526277382732273], [0.0, 0.17072209667725924, 0.5434995663163952, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8157493542926555], [0.0, 0.0, 0.0, 0.43280928494938703], [0.0, 0.17566882493020008, 0.6144748839401716, 0.0]]"
"[[['log', '', '', 'sigm'], ['', '', '', ''], ['', '', 'tanh', 'log'], ['', '', '', '']]]","[[1.5963664151021149, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.010136135151805455, 0.0], [0.034471115445946825, 0.0, 1.5581861902570937, 0.0]]","[[0.7584638591222079, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.8368860633517741, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.9092958616707272, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', ''], ['**0.154', '', '', 'sigm'], ['tanh', 'sin', '', ''], ['', '', '', '']]]","[[0.0, 1.1533166613453283, 0.3336021755461476, 0.0], [0.0, 0.0, 0.9300872176534218, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.030066330994013454, 0.0, 0.0]]","[[0.0, 0.26230293380305697, 0.11902911552955876, 0.0], [0.0, 0.0, 0.5670292063925768, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.3449974348691406, 0.17464018802643994, 0.0], [0.0, 0.0, 0.5956112173824198, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.4247582440794924, 0.21364989694148456, 0.0], [0.0, 0.0, 0.621096718883527, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '**0.330', ''], ['tanh', '', '', '0.241'], ['', '-0.736', '', 'sin'], ['', '', '', '']]]","[[0.0, 0.9940077931892992, 0.0, 0.0], [0.0, 0.0, 0.8042269077422926, 0.0], [1.1782505005487778, 0.0, 0.0, 0.0], [0.0, 0.03781198405740907, 0.3108726605609637, 0.0]]","[[0.0, 0.7113181118877168, 0.0, 0.0], [0.0, 0.0, 0.524365229209143, 0.0], [0.6906209341383204, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05242242911607228, 0.0]]","[[0.0, 0.7282250812601399, 0.0, 0.0], [0.0, 0.0, 0.566705241347671, 0.0], [0.716847467674448, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1154317692524911, 0.0]]","[[0.0, 0.7469748491149087, 0.0, 0.0], [0.0, 0.0, 0.6033023544863546, 0.0], [0.715421456619347, 0.0, 0.0, 0.0], [0.0, 0.011865053602338329, 0.19153674331293463, 0.0]]"
"[[['', '', '', ''], ['log', 'log', '', ''], ['', '', '', 'cos'], ['sin', '', '', '']]]","[[0.0, 1.4776536921697538, 0.0, 0.3100477257559015], [0.0, 1.453730237989789, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.040962802669236055, 0.0]]","[[0.0, 0.0, 0.0, 0.14514512077607192], [0.0, 0.03804320842449452, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.1654997335515848], [0.0, 0.07626150952189127, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.06427557741861996, 0.0, 0.18069842688814222], [0.0, 0.1413159173968906, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '-0.051', ''], ['', '', '', ''], ['', '-0.185', '', 'tanh'], ['', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.015898772809500326, 0.0], [0.004661700515022723, 0.0, 0.0, 0.0], [0.0, 0.0, 0.33593842566598964, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22989900658659862, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24865892975188245, 0.0]]","[[0.0, 0.0, 0.0, 0.010462978409885379], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.28215083476121955, 0.0010914710692311853]]"
"[[['**0.053', '', '', ''], ['', 'sin', 'cos', ''], ['tanh', '', 'sigm', ''], ['', '', 'cos', 'tanh']]]","[[0.00015314715918269905, 0.0, 0.11049876643253445, 0.0], [0.0, 0.053793205729348356, 0.0, 0.0], [0.0, 0.07151448222836516, 0.03250021078122122, 0.09609555208677716], [0.0, 0.0, 0.0, 0.005862756931368956]]","[[0.0, 0.0, 0.05237048741166228, 0.0], [0.0, 0.010747772990628165, 0.0, 0.0], [0.0, 0.008236393084538505, 0.0, 0.03773594032267327], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.05749782745027043, 0.0], [0.0, 0.008996303979008155, 0.0, 0.0], [0.0, 0.007132717312403418, 0.006389206310910823, 0.03669797146597811], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.08554930035824894, 0.0], [0.0, 0.039525666072347865, 0.0014111257843422887, 0.016239827150731415], [0.0, 0.009755036694652882, 0.025608047932571765, 0.04949864257929412], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'cos', 'tanh'], ['0.241', 'log', '', ''], ['', '-0.191', '', 'log'], ['', '', '', 'sigm']]]","[[0.0, 0.10240673594287124, 0.0, 0.0], [0.0, 1.6003223694003117, 0.3409906830654289, 0.0], [0.5396282656378576, 0.0, 0.0, 0.0], [0.1707974799757376, 0.0, 1.0170612918271311, 0.011616684937124358]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.743815854077729, 0.0, 0.0], [0.21308903983780067, 0.0, 0.0, 0.0], [0.03299877113035365, 0.0, 0.18152264653514055, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8590965485230518, 0.0, 0.0], [0.23417620458474225, 0.0, 0.0, 0.0], [0.05332409086414498, 0.0, 0.2597365313127516, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.9478274118649535, 0.0303553086016993, 0.0], [0.29412376276875984, 0.0, 0.0, 0.0], [0.06350670413316101, 0.0, 0.3405686286306108, 0.0]]"
