coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.3105883191071641, -0.9141988044577998, 0.38508104375248225], [0.0, -0.5194581608298785, -0.3775242482690184, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.6592596548414438, 0.0], [0.0, 0.0, 0.0, 0.22078030586592617, 0.0, 0.0], [-0.8087690459846227, 0.0, 0.0, 0.0, 0.6691288083238256, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.25169712661697236], [0.0, 0.0, 0.41339148288393956, 0.0, 0.0, 0.0], [0.0, 0.0, 0.16251163104598923, 0.0, 0.0, 0.0], [0.0, 0.595617211294039, 0.0, 0.0, 0.03430017073183733, 0.0], [0.0, 0.3062488509252277, 0.0, 0.1909338321523016, 0.0, 0.21465805341435373], [0.0, 0.1414226392140426, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.08968403643531361], [0.0, 0.0, 0.2877432406529128, 0.0, 0.0, 0.0], [0.0, 0.0, 0.09352026878863622, 0.0, 0.0, 0.0], [0.0, 0.25980141879264923, 0.0, 0.0, 0.00022513234538368255, 0.0], [0.0, 0.07165764561215937, 0.0, 0.10339110073767041, 0.0, 0.07825316115803277], [0.0, 0.022121121516386726, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.10058649334233873], [0.0, 0.0, 0.28078118432887245, 0.0, 0.0, 0.0], [0.0, 0.0, 0.09683400125017355, 0.0, 0.0, 0.0], [0.0, 0.29925392690299457, 0.0, 0.0, 0.009721422809181578, 0.0], [0.0, 0.08930990799638601, 0.0, 0.10152317596759788, 0.0, 0.0846641707344946], [0.0, 0.012000714804531255, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.13797617897720124], [0.0, 0.0, 0.30514290082125867, 0.0, 0.0, 0.0], [0.0, 0.0, 0.10418977520894443, 0.0, 0.0, 0.0], [0.0, 0.33236474177003333, 0.0, 0.0, 0.0039890773532732515, 0.0], [0.0, 0.11168932941283818, 0.0, 0.10855807744567911, 0.0, 0.104163783429211], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, -0.5943155770219366, 0.0, 0.0, 0.0, 0.0], [0.4406411727619475, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.11009570322928297, 0.0, 0.0, 0.0], [0.0, 0.0, 2.576796567376813, -0.8460347024341075, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.11027272147398823, 0.0, 0.0, 0.0, 0.0], [0.1807910733817977, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.003370820206213188, 1.0307745526473362, 0.0, 0.0], [0.0, 0.0, 0.0, 1.565583061933184, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.04240531575257662, 0.0, 0.0, 0.0, 0.0], [0.09108082126391777, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3041002400813341, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8869764116463854, 0.0, 0.0], [0.0, 0.0009239647362487565, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.05034789146107482, 0.0, 0.0, 0.0, 0.0], [0.1000224970112056, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3758116218961673, 0.0, 0.0], [0.0, 0.0, 0.0, 0.93819691382872, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.06827649906209049, 0.0, 0.0, 0.0, 0.0], [0.11504040502095145, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4774205456365811, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0216882114243586, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[-0.844016819895376, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.3951190164907707, 0.1743943525710738, 0.0, 1.1278237095868862], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.3415876468058281]]]","[[0.6581495668165855, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5302818443867113, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07961981046531624, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.46817714487519635, 0.0, 0.06394615958163137]]","[[0.5335472732059431, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.19861960539253334, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16765468813208367, 0.0, 0.01452249613674406]]","[[0.5417825999927326, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2432664624665155, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.20905471381141139, 0.0, 0.03368517900263353]]","[[0.5852856164041982, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2904580540450837, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0029817199636877133, 0.0, 0.022353378645138096, 0.0], [0.0, 0.004527033915225022, 0.0029617664491611677, 0.2718416374213986, 0.0, 0.02595028128154572]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7682409655482999, 1.5384190401582871, 0.0, 0.0], [1.0259906187672758, 1.12458886633029, 0.0, 0.0, 0.0, 0.0], [0.7225351982849363, 0.0, 0.0, 1.0218649394656922, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.3623868834955506, 0.1939398532432749, 0.0], [0.0, 0.0, 0.0, 0.4434480472578461, 0.0, 0.0], [0.0, 0.0, 1.2914449030788382, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0950412017406566, 0.0, 0.7199876867553195, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.06938298889831335, 0.030647185722796108, 0.0], [0.0, 0.0, 0.0, 0.11001753187363578, 0.0, 0.0], [0.0, 0.0, 0.6564318231076888, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5937438906035316, 0.0, 0.44961641285029574, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.09637291094026211, 0.034636061944354944, 0.0], [0.0, 0.0, 0.0, 0.14675599020050228, 0.0, 0.0], [0.0, 0.0, 0.7453667626462994, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6882408351864139, 0.0, 0.4980158271834877, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.13289472537370717, 0.073045303556533, 0.0], [0.0, 0.0, 0.0, 0.18416236303189779, 0.0, 0.0], [0.0, 0.0, 0.7897693454281965, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7746149779392515, 0.0, 0.5513908472584841, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, -0.14641238571861645, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3319497318147088, -0.38918835334568447], [0.0, 0.24683659637996472, 0.0, 0.0, 0.0, 0.0], [0.0, -0.13447590351468763, -1.4608187933356038, 0.0, 0.0, 0.0], [0.0, 0.0, -0.14977998049099106, 0.0, 0.39503016556263126, 0.0], [-0.7386616790857905, 0.0, 0.0, 0.0, 0.0, -0.8567300542406543]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.22685746447987307], [0.0, 0.0, 0.04420444053786847, 0.0207708408605132, 0.0, 0.0], [0.011217517816175747, 0.0, 0.0, 0.5992358627642438, 0.008935850593583672, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06908284042330624, 0.0, 0.0, 0.09202096986364042, 0.0], [0.0, 0.26842222049994396, 0.0, 0.0, 0.0, 0.7787669825137505]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0697768761533805], [0.0, 0.0, 0.0004796384470413963, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2945308026529712, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0161300344311288, 0.0, 0.0, 0.03399795171330167, 0.0], [0.0, 0.1609778546418536, 0.0, 0.0, 0.0, 0.49906926501137683]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.07938301531685882], [0.0, 0.0, 0.01302992468360983, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3500188480315919, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.029442961988277578, 0.0, 0.0, 0.054348018024503314, 0.0], [0.0, 0.1677875850779176, 0.0, 0.0, 0.0, 0.5193605664409312]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.07913069987045102], [0.0, 0.0, 0.008772676639395032, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3502726929434635, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.004551853650297069, 0.0, 0.0, 0.022177273811534066, 0.0], [0.0, 0.16247937756281985, 0.0, 0.0, 0.0, 0.507616548546519]]"
"[[[0.0, 0.0, 0.0, 1.1149329203282348, 0.0, 0.0], [2.4354952355920214, 0.0, 0.0, 0.0, 0.0, -1.0602119361387643], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.5689564612980706, 0.48651655358100426, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9728291954069391, 0.0, 0.26972939785630945, 0.0]]]","[[0.0, 1.3575643561874327, 0.0, 0.0, 0.29610941565731175, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8006016829636213, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.27907167862005533], [0.39097720466287567, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.181974161949103], [0.0, 0.6500038091328628, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5044585455250917, 0.0, 0.0, 0.12409971317096179, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5960791190144578, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.07755733713991994], [0.11845918957741473, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.053408768278604864], [0.0, 0.066016176891494, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.6075920753713621, 0.0, 0.0, 0.16288881166848998, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6155749743986741, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.10717899487875293], [0.1480778520697938, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.07201779112332682], [0.0, 0.11594770807850933, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.7099954683149614, 0.0, 0.0, 0.18780379974388128, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6558770551648625, 0.0], [0.0, 0.0, 0.005716124025046951, 0.0, 0.0, 0.14284371033818077], [0.21947982007419653, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.03141793390644451], [0.0, 0.1730711170668571, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5941941696319158, -0.41794331769848203, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.959686066694036, 0.7827416718237522], [0.657481152688802, 0.0, 0.0, -0.42103947128929764, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6776737307178755, 0.0, 0.0]]]","[[0.0, 0.14299839859960095, 0.0, 0.0, 0.19335748197782307, 0.0], [0.0, 0.1008248023166569, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.20949120836694168, 0.4713168083196388], [0.0, 0.0, 0.0, 0.526381845315781, 0.0, 0.0], [0.0, 0.0, 0.0, 0.45792040132165257, 0.0, 0.0]]","[[0.0, 0.0563152263556264, 0.0, 0.0, 0.09312954710219247, 0.0], [0.0, 0.04004719839529238, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1238622690778129, 0.39725974284574195], [0.0, 0.0, 0.0, 0.24231907361843813, 0.0, 0.0], [0.0, 0.0, 0.0, 0.19620709569438832, 0.0, 0.0]]","[[0.0, 0.07754095864477596, 0.0, 0.0, 0.10430261292116892, 0.0], [0.0, 0.056369867678677896, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.12590442945298289, 0.40365046114051883], [0.0, 0.0, 0.0, 0.29026351751425844, 0.0, 0.0], [0.0, 0.0, 0.0, 0.21227288103498415, 0.0, 0.0]]","[[0.0, 0.06588344941936683, 0.0, 0.0, 0.12103261999822286, 0.0], [0.0, 0.02470295771573712, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.13535077127027254, 0.4004386453962533], [0.0, 0.0, 0.0, 0.3062912555126155, 0.0, 0.0], [0.0, 0.0, 0.0, 0.223614575266426, 0.0, 0.0]]"
"[[[0.0, 0.0, 1.4000972430897956, -0.3432000333705065, 0.0, 0.0], [0.0, 0.0, -0.8187161886841379, 0.0, 1.3225302747147631, -0.7042189999484924], [0.0, 0.0, 0.0, -0.9416035280702193, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5848425221874688, 0.0], [0.0, 0.0, -0.5394258088158613, 0.0, 0.0, 0.0], [0.0, 0.0, -1.1628590566130743, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.8551528123568728, 0.44608440155980167, 0.0, 0.0, 0.24819124960033412, 0.6917204860937956], [0.0871365103963462, 0.0, 0.4210193885004182, 0.0, 0.0, 0.0], [0.0, 0.6511366657191003, 0.0, 0.20749462904085494, 0.0, 0.0], [0.0, 0.5250179063240191, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.47846954649895385, 0.150891172344975, 0.0, 0.0, 0.12621815868746267, 0.40510897656529254], [0.0, 0.0, 0.2108178719627669, 0.0, 0.0, 0.0], [0.0, 0.1442665712133422, 0.0, 0.056419273123781755, 0.0, 0.0], [0.0, 0.034449568096414, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5488608778649617, 0.19911493495502938, 0.0, 0.0, 0.17122511872888338, 0.45130365539397166], [0.0, 0.0, 0.25718681803951016, 0.0, 0.0, 0.0], [0.0, 0.19195281122095373, 0.0, 0.0851933859235914, 0.0, 0.0], [0.0, 0.05684371923925787, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6006157437662301, 0.22856601429158802, 0.0, 0.0, 0.1967746869773132, 0.5017609184661047], [0.0010041500108348108, 0.0, 0.28685369705529123, 0.0, 0.0, 0.0], [0.0, 0.2350019272730827, 0.0, 0.0522876584810098, 0.0, 0.0], [0.0, 0.10069587072415827, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.8645730222188196, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13361462581455735, 0.0, 0.25794073548838786, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2313291361818109, 0.25622209144794306, 0.0, 0.0, 0.36627938785416114], [1.1985227049569387, 0.0, 0.14902074571552687, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.4923110313779202], [0.0, 0.7209698273931701, 0.0, 0.0, 0.11308693724832797, 0.0], [0.0, 0.0, 0.011135388821420678, 0.0, 0.040697990958030825, 0.019216619456565002], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.052551781848417176, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.13612511725265453, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.2441602184046], [0.0, 0.5489316599036375, 0.0, 0.0, 0.04452642205280261, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.06292000407397805, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.28877116801944863], [0.0, 0.5557683142638524, 0.0, 0.0, 0.044671069692621766, 0.0], [0.0, 0.0, 0.0, 0.0, 0.00543168753860591, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00843394061034496, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07827148135132445, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.34223433109518747], [0.0, 0.5776271792100408, 0.0, 0.0, 0.06863919889643912, 0.0], [0.012135605872668731, 0.0, 0.0, 0.0, 0.02333997188022677, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.016653525783906605, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11757563515955936, 0.0]]"
"[[[0.0, 0.0, -1.9001778908163405, 0.0, 0.0, 0.0], [-1.1901247392277476, 0.0, -0.13138544031828675, -0.7165982640127861, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.5907648561130774, -0.7974067901209587, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.9828519091454221, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7742609756741599, 0.004362049681668349, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1938991457666135, 0.0, 0.0, 0.1198289075808817, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5725348909846353, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.6879883682076795, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2934509753611447, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.015451070428919552, 0.0, 0.0, 0.006742995746840109, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3848065386245594, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.7478278683316371, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.35079757171957915, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03576080021657887, 0.0, 0.0, 0.029995969085044316, 0.0], [0.0, 0.0, 0.0, 0.0, 0.437890853480033, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.7670522841996388, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.436108353420843, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.055498855070472024, 0.0, 0.0, 0.031482994002074216, 0.0], [0.0, 0.0, 0.0, 0.0, 0.40728093455683057, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.7737617796507759, 0.0, 0.0, 0.0, -1.411425620299129], [0.0, 0.0, 1.063539441640507, 0.0, -0.4532956066943326, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.6768248575114852, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0684242245786335, 0.0, 0.778360546187954]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.44451445319873556, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3477452487447733, 0.0, 0.17427819467243916, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.472861433950467], [0.0, 0.1048334126703242, 0.0, 0.0, 0.0, 0.0], [1.310032223918135, 0.0, 0.0, 0.0, 0.0, 0.7668886861467583]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.07835878761603798, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11497389995719748, 0.0, 0.0668807492239809, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.14685723445842902], [0.0, 0.0074946918067869085, 0.0, 0.0, 0.0, 0.0], [0.6836030402139405, 0.0, 0.0, 0.0, 0.0, 0.3312216131762505]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.11985655418925947, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14884677047336975, 0.0, 0.08014716976120398, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.18404225179694686], [0.0, 0.01399629256951555, 0.0, 0.0, 0.0, 0.0], [0.7255933524317132, 0.0, 0.0, 0.0, 0.0, 0.36668472590273304]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.13698754925598566, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19565294007703948, 0.0, 0.09679315090418841, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.23933953325535384], [0.0, 0.028732384805731512, 0.0, 0.0, 0.0, 0.0], [0.7799768166503793, 0.0, 0.0, 0.0, 0.0, 0.40210405205146643]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12719715949083005, 0.0, 0.0, 0.5099698326079112, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.29634048773121313], [0.0, 0.4376434689859708, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.3181251502547828, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.016815762720001973, 0.0, 0.0, 0.13058490543161985, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.48721742768085624], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.17259083384140544, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10473818619226025, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.06849521409054986, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.26458702506024123], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.10495999042472498, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.059279618304948344, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.09123093789984289, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3007420792221968], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11395832629722452, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07507834108843293, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.09515441840399286, 0.0], [0.0, 0.0, 0.011983672419344907, 0.0018420944176701958, 0.0, 0.35291807530316127], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12722646335425203, 0.001401172621252616, 0.0008969917550861357, 0.0, 0.0], [0.0, 0.0, 0.0, 0.08466067000998738, 0.0, 0.0]]"
