coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[['log', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', 'sin', ''], ['', '', '', '', 'tanh', ''], ['', '', '', '', '', ''], ['', 'sigm', '', '', '', '']]]","[[1.5734719691309897, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.026740023098898762], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3138537573392694, 0.2760832316768249, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9128876663279263, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.00956659842786903], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1255812223023451, 0.1159176945830289, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9941585715996247, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0072189858692502315], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1642173855047699, 0.13430366581830944, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[1.0382531447222656, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.013722498496512858], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1770811902382517, 0.13721219745657717, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '0.070', '', '', '', ''], ['', '-0.167', 'log', '', 'log', ''], ['', '', '0.019', '', '0.161', 'log'], ['tanh', '', '', 'sin', '', ''], ['', '', '', '', '', ''], ['tanh', 'cos', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.3990020928299285, 0.0, 0.4005305950153771], [0.1160199235925915, 0.45725236151211374, 0.0, 0.0, 0.0, 1.1103902620467072], [0.0, 1.7023896505989857, 0.0003268465415506652, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5255676024373661, 0.0, 0.0], [0.0, 1.5421433839220218, 0.011140486480591757, 0.0, 0.0, 0.0], [0.0, 0.0, 1.4859223043672087, 0.0, 0.0, 0.0]]","[[0.007850007755550474, 0.0, 0.0, 0.03959235873486052, 0.0025422528575341236, 0.022948018471995707], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6230967319595841], [0.0, 0.35969335942229347, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.12531469277368731, 0.0, 0.0], [0.007072457285551768, 0.0, 0.0, 0.0, 0.016578602945097876, 0.0], [0.0, 0.0, 0.2862483903329669, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.06848867090696822, 0.0, 0.04708862535277549], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6471286679713427], [0.0, 0.3731844747819424, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1517008744246064, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3627364133683502, 0.0, 0.0, 0.0]]","[[0.002073388850010654, 0.0, 0.0, 0.1165412498559206, 0.0, 0.1039665478833833], [0.00048174885013800534, 0.0, 0.0, 0.0, 0.0, 0.6748231626973753], [0.0, 0.32345919308370086, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.17252246548610997, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4577098271098188, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '**0.285', '-0.034', 'tanh'], ['', '', '', '', '', ''], ['', '**0.628', '', '', '', 'sin'], ['log', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 1.5062739842796833], [0.0, 0.0, 0.0, 0.0, 0.6032837943215041, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.886580038794511, 0.0, 0.0, 0.0], [0.0, 0.0, 0.003382956622266461, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15266624096363876, 0.0, 0.8535425051411476, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1394740610764612, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15405903655698144, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3332049804479892, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.20717865278147798, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22469076076545663, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.35548639501848905, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2626474647833479, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2623624227802163, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3728185506963042, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', 'cos', 'sin', '**0.956', ''], ['', '', '', '', '', ''], ['', '', 'sigm', '', '', 'cos'], ['', '', '', '**0.627', '', 'sigm'], ['', '', '', '', 'tanh', 'sin']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.020531087776929725, 0.0, 0.021789315311219123, 0.0, 0.0], [0.0, 0.5197992462074451, 0.0, 0.0, 0.7013985561780923, 0.0], [0.0, 0.7616045323440136, 0.0, 0.0, 0.0, 0.24955619684560157], [0.0, 0.0, 0.0, 0.4610517295360371, 0.021666276262007803, 0.06453707257880593]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2501925710074344, 0.0, 0.0, 0.41601280897203574, 0.0], [0.0, 0.3791115889063445, 0.0, 0.0, 0.0, 0.10325722207030433], [0.0, 0.0, 0.0, 0.180386315428317, 0.0, 0.0005218267085072745]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2762933619735957, 0.0, 0.0, 0.4340645818743103, 0.0], [0.0, 0.41977655153989646, 0.0, 0.0, 0.0, 0.10978907266626937], [0.0, 0.0, 0.0, 0.21008903090953066, 0.0, 0.0016783437631114097]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3358665480669319, 0.0, 0.0, 0.4716795642471078, 0.0], [0.0, 0.4631609632470741, 0.0, 0.0, 0.0, 0.12144011729320887], [0.0, 0.0, 0.0, 0.22976850467973114, 0.0, 0.038394712715705465]]"
"[[['', '', '**0.908', '', 'sigm', ''], ['', '', '', '**0.690', '', ''], ['', '', '**0.730', '**0.316', '', 'tanh'], ['', '', '', '', '', ''], ['tanh', '', '', '', 'cos', ''], ['', '', '', '', '0.245', '**0.006']]]","[[0.0, 0.0, 0.0, 0.0, -0.0018767734427541684, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9550455954548471, 0.0, 0.6560328094067611, 0.0, 0.0, 0.0], [0.0, 0.4952840023410882, 0.935283109211347, 0.0, 0.0, 0.0], [0.04709903883304818, 0.0, 0.0, 0.0, 0.6714782513308801, 0.09470737373407656], [0.0, 0.0, 0.0528020191879855, 0.0, 0.0, -0.00017301750280934608]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.44977873635590887, 0.0, 0.03837363719266602, 0.0, 0.0, 0.0], [0.0, 0.17513118125256386, 0.22441420822136518, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.47114913072805026, 0.035720699134122715], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.43662550953782975, 0.0, 0.06566520361102801, 0.0, 0.0, 0.0], [0.0, 0.2315665000826729, 0.28613143733587565, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.518985751127032, 0.03946523475560183], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.4462161395157234, 0.0, 0.08561883418281026, 0.0, 0.0, 0.0], [0.0, 0.26987836405614146, 0.3463983057608739, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5468751594079091, 0.019885140799443892], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '', '-0.027'], ['', '', '', '', '', ''], ['', '', '', '', 'sin', ''], ['', '', '', 'sin', '', ''], ['cos', 'cos', '', '', 'cos', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.017149696779602507], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02912668231217194], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8304018031748814, 0.0], [0.0, 0.0, 0.0, 0.7930177763951777, 0.0, 0.17451306834257746], [0.0, 0.0004731058501186076, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6833019265150536, 0.0], [0.0, 0.0, 0.0, 0.67460910519201, 0.0, 0.07266408061473717], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6809187516977626, 0.0], [0.0, 0.0, 0.0, 0.679537150839359, 0.0, 0.09396199245274192], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7281183300289188, 0.0], [0.0, 0.0, 0.0, 0.6885950541283885, 0.0, 0.10759668260064549], [0.011318935807117077, 0.008059060940427281, 0.007584585260504979, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['**0.233', '**0.910', '', '', '', '**0.875'], ['', '', 'sin', 'log', 'log', ''], ['', 'log', '', '', '', 'log'], ['log', '', '', '', '', ''], ['', '', '', '', '0.349', '']]]","[[0.0, 1.0341241539156534, 0.0, 0.0, 1.5045678426212143, 0.0], [0.0, 1.4895327657260602, 0.0, 0.45564929618762007, 0.0, 0.0], [0.0, 0.0, 0.8491855053543018, 0.0, 0.0, 0.0], [0.0, 0.0, 1.2549990749831688, 0.0, 0.0, 0.0], [0.0, 0.0, 0.989295722502304, 0.0, 0.0, 0.6329174118553237], [0.0, 0.6674548400150537, 0.0, 1.37780770152247, 0.0, 0.0]]","[[0.012668198027724592, 0.0, 0.0, 0.0, 0.0, 0.008375534151481458], [0.0, 0.41612555836387566, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12624488357798924, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21501148620499017, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2767376333687067, 0.0, 0.004208769165313076, 0.2463599798852165], [0.0, 0.00011279690110434305, 0.0, 0.15410982053317387, 0.0, 0.0]]","[[0.009163653118364984, 0.022032655262253082, 0.0, 0.0, 0.0, 0.000279120906739416], [0.0, 0.4574536159758454, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.16525713825997557, 0.0, 0.0, 0.0], [0.0, 0.0, 0.27552021387022446, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3213046147541667, 0.0, 0.0, 0.29211172067720576], [0.0, 0.00783398601837786, 0.0, 0.21710517300829132, 0.0, 0.0]]","[[0.0, 0.0690594941194177, 0.0, 0.0, 0.0, 0.0], [0.0, 0.4923474297721217, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1864309527486271, 0.0, 0.0, 0.0], [0.0, 0.0, 0.32867046372158254, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3873561937590199, 0.0, 0.0, 0.3604674222517874], [0.0, 0.022435751280176643, 0.0, 0.27834722165608966, 0.0, 0.0]]"
"[[['', '', '', 'sin', '**0.678', '0.241'], ['', 'tanh', '', '', '', ''], ['**0.224', '', 'tanh', '0.124', '', ''], ['', '', '', 'sigm', 'sigm', ''], ['', '', '', 'sigm', '', ''], ['', '', '', '', 'cos', '']]]","[[0.0, 0.0, 0.01600208152483503, 0.0, 0.0, 0.0], [0.0, 0.6819761055505847, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0012548611368751674, 0.0, 0.0, 0.0], [0.017938501546574868, 0.0, 0.00950902224440999, 0.01564575305210501, 0.013729060165950518, 0.0], [0.23827906065062646, 0.0, 0.0, 0.027196728103497086, 0.0, 0.24118402274833484], [0.03690330739179445, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5865155300354122, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.14216454783143037, 0.0, 0.0, 0.011615015118452515, 0.0, 0.13735097795167026], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5861327467496179, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.15801555471378287, 0.0, 0.0, 0.009960109605448804, 0.0, 0.151341714537294], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.012110980143912887, 0.0, 0.0, 0.0], [0.0, 0.6099467177522976, 0.0, 0.0, 0.0, 0.0], [0.008410936234836882, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.013274060616550893, 0.00036984604505562276, 0.0, 0.0], [0.16974823670018607, 0.0, 0.0, 0.0, 0.0, 0.15809984014534284], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '0.086', '', '', '', ''], ['', '', '0.040', '', '', ''], ['**0.101', 'tanh', '-0.033', '', '', ''], ['', '', '', '', '', ''], ['', 'sigm', 'log', '', 'log', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 1.2654485031472866, 0.0, 0.0, 0.0], [0.0028310634166623947, 0.0, 0.32780547963048307, 0.0, 0.022792330357906208, 0.0], [0.0, 0.009755041159853808, 0.0016482219252140174, 0.0, 0.8990861456190937, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.5587066568838701, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.20094040505393, 0.0, 0.0, 0.0], [0.0, 0.0, 0.017095972314387257, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.025664454366584676, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5916255518809277, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.2732374116599954, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06925462741700349, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.10826987307960773, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6784984346224832, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.36650039539242896, 0.0023059390972790506, 0.0, 0.0], [0.0, 0.0, 0.10236443558385416, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.20833366187405017, 0.0], [0.0, 0.0, 0.0, 0.0007522728566484451, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7764139633179954, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['-0.029', '', '', '', '', 'sigm'], ['', 'sin', '', 'sin', 'cos', ''], ['', '', '', '', 'log', ''], ['', 'log', '', '', 'log', 'sigm'], ['', '', 'tanh', 'tanh', '-0.038', '']]]","[[0.0, 0.0012120583685155486, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.31917473564548743, 0.0, 1.0912324238236422, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.9115794574549726], [0.0, 0.0, 0.9454673704009372, 0.0, 0.0, 0.9770956352095105], [0.0, 0.0, 0.8788743838235311, 1.5778267038539686, 1.5067169539719794, 0.020101339488551476], [0.0, 0.1181413315744616, 0.0, 0.0, 0.13059160992585506, 0.0]]","[[0.0019810405961219013, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.021914562527939885, 0.0, 0.019930337559282658, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.24742063248236165], [0.0, 0.0, 0.13167560193096253, 0.0, 0.0, 0.1359032640664063], [0.0, 0.0, 0.22710218964948922, 0.4768903508821776, 0.2738117283655939, 0.0], [0.0, 0.019626509197180026, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05244538485609687, 0.0, 0.08662434906795785, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.28766903415485884], [0.0, 0.0, 0.16465274930750703, 0.0, 0.0, 0.1793901618779859], [0.0, 0.0, 0.2594995292493653, 0.5473921963904579, 0.31534819674628234, 0.0], [0.0, 0.04593020226859576, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05835203035282945, 0.0, 0.12421401957554867, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3258169661817189], [0.0, 0.0, 0.19200712293448893, 0.0, 0.0, 0.2397771622672024], [0.0, 0.0, 0.26442938815924455, 0.5943773978801316, 0.3787492664181739, 0.0], [0.0, 0.029780202641822226, 0.0, 0.0, 0.0, 0.0]]"
"[[['0.338', '', '', '', '', 'sin'], ['', '', '', '', '', ''], ['**0.849', '**0.672', '', '', '', 'sigm'], ['', '', '', '', '', ''], ['', '', '', 'log', '', ''], ['', '', 'tanh', '', 'tanh', '']]]","[[0.074780917743737, 0.0, 0.3199099782078052, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5812111787871493, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2299479422851764], [0.0, 0.0, 0.0, 0.0, 1.440846766400501, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.12634777000987762], [0.05494265470221144, 0.0, 0.028094140326978528, 0.0, 0.0, 0.0]]","[[0.020241543410002973, 0.0, 0.058097950939935875, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2049367699566135, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.12393019129590244], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.006262788025243184], [0.005282192306469009, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.018491073216167633, 0.0, 0.06348669225630246, 0.0, 0.0, 0.0], [0.0, 0.0, 0.25528645264803984, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1472676929798882], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.009904197530026304], [0.012303495907105257, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.03630330827505514, 0.0, 0.11122003710515199, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3161501551355355, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.15223949748032117], [0.0, 0.0, 0.0, 0.0, 0.07574128868219933, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03471541731110469, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['**0.470', '', '-0.123', '', '', ''], ['', '', '', '', '', 'sigm'], ['', '', '', '', '', ''], ['cos', '-0.063', '', 'sin', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.7667135932852998, 0.0, 0.0, 0.012234334864690615, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0029721128617806775, 0.0], [0.0, -0.001348822712192583, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.37589399630552534, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02958510772119087, 0.0, 0.0, 0.0]]","[[0.0, 0.383767670884411, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.23803125729969102, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.42882207485450285, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.26183362292104423, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.4805853546165239, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2791192275113384, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '**0.508', '-0.038', ''], ['', '', '', '', '', ''], ['sin', '', '', '-0.005', '', ''], ['', '', 'sin', '**0.895', '', ''], ['sigm', '', '', 'log', '', '**0.951']]]","[[0.0, 0.0, 0.0, 0.3460492675717871, 0.0, 0.037648622322371324], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3061223492891043, 0.0], [0.0, 0.8544584076281572, 0.0, 7.777678379120405e-05, 0.5631774345864148, 1.494496019054673], [0.0, 0.004895110788871868, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.9675411719191072]]","[[0.0, 0.0, 0.0, 0.08281932110064782, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.00806572697294286, 0.0], [0.0, 0.3158746053355161, 0.0, 0.0, 0.18842755083169413, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6672386035654629]]","[[0.0, 0.0, 0.0, 0.11274671123777473, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03334193940304926, 0.0], [0.0, 0.4055782567354324, 0.0, 0.0, 0.23334782741631255, 0.01871625712532732], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6645816026450092]]","[[0.0, 0.0, 0.0, 0.14260776452153243, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07648912051407623, 0.0], [0.0, 0.46830103661644956, 0.0031429003699202894, 0.0, 0.2891453892155739, 0.09547882644780219], [0.0035315759589730988, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.692311169905243]]"
"[[['', 'sigm', '-0.031', '', 'log', ''], ['', '', '', '', '', 'tanh'], ['', 'tanh', '', '', '', 'log'], ['cos', '', '', '', 'cos', ''], ['', '', '', '', '', ''], ['**0.669', '', '', '', '-0.151', '']]]","[[0.0, 0.0, 0.0, 1.0058945919920619, 0.0, 1.016403174734948], [0.04338085306429812, 0.0, 0.262577613333037, 0.0, 0.0, 0.0], [0.003955975334784585, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.541587092484416, 0.0, 0.0, 0.012605312824551277, 0.0, 0.0039781902632147], [0.0, 0.2642368435454434, 0.964160080058091, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.7703789557994415, 0.0, 0.8347187311992702], [0.0, 0.0, 0.008002254984241433, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.032687962822031305, 0.22038078493539237, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.7691029616188688, 0.0, 0.8570188093484686], [0.0, 0.0, 0.014185727661895962, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03892512777665634, 0.24939809063350596, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.8050553090994048, 0.0, 0.8820853812104625], [0.0, 0.0, 0.049890419522547476, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06369165356860092, 0.29398532670500743, 0.0, 0.0, 0.0]]"
