coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[[0.5989979602375408, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3273240631827643], [0.986578775892419, -1.8998886644782487, 0.0, 0.0]]]","[[0.21777780168248892, 0.0, 0.0, 0.47873506012493316], [0.0, 0.0, 0.0, 0.7658807070658682], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24488153376074273, 0.0]]","[[0.12138111185913347, 0.0, 0.0, 0.1183170914618721], [0.0, 0.0, 0.0, 0.3475462514030748], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.16958713897976402, 0.0]]","[[0.12567234152721873, 0.0, 0.0, 0.15092159710122408], [0.0, 0.0, 0.0, 0.4124365070849458], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15802758482837473, 0.0]]","[[0.15776557326874963, 0.0, 0.0, 0.23797969497345114], [0.0, 0.0, 0.0, 0.5275600683676865], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.20000145230775868, 0.0]]"
"[[[0.0, 0.0, 0.0, -0.44972968831449683], [1.5905131976553182, 0.0, 0.0, 0.0], [0.3156566384274483, 0.0, 0.0, -1.4556062965893957], [0.0, 0.0, 0.0, -0.2936960508689131]]]","[[0.0, 0.7081416440789855, 0.0508238981268653, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.1176309531907291, 0.0, 0.597541074652885, 0.04547737268299252]]","[[0.0, 0.37056607254610546, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.04697120653767397, 0.0, 0.32529624659219797, 0.009915501860815166]]","[[0.0, 0.44662967204701126, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.07863204485614686, 0.0, 0.38485048142236056, 0.02349719997244553]]","[[0.0, 0.515936546069711, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.06669227087807253, 0.0, 0.4199117635853061, 0.014864211865604625]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.6010782871136828, 1.3337936858988328, 0.0], [0.5847996504384249, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.1459104617770768, 0.0], [0.0, 0.5051484515784386, 0.0, 0.0], [0.0, 0.5910804655092925, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.08546987684273194, 0.0], [0.0, 0.3005610092264785, 0.0, 0.0], [0.0, 0.39287151881871996, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.10250288555691445, 0.0], [0.0, 0.3457577152854664, 0.0, 0.0], [0.0, 0.44109624195238184, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.12242274851264381, 0.0], [0.0, 0.4012150471295434, 0.0, 0.0], [0.0, 0.5247084790846008, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -2.74944242046989, 0.0, 0.0], [0.0, 0.0, 0.0, -0.7470036963263375]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0526563968379712, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4498466722770271]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4032079522502046, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.33352034544101905]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5235367022000649, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3461750810843172]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6358778115165405, 0.0], [0.0005885267563346807, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.36988589160667756]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9220501056965967, 0.8437811133891127]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.31667460799181685], [0.0, 0.0, 0.0, 0.8073173954856842]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1775090506576028], [0.0, 0.0, 0.0, 0.6830502912592007]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2067722267706155], [0.0, 0.0, 0.0, 0.691425699340365]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.005894950764799672, 0.0], [0.0, 0.0, 0.0, 0.250424604866523], [0.0, 0.0, 0.0, 0.7411697994985723]]"
"[[[0.0, -0.8609894450685274, 0.0, 0.0], [0.7482381623164881, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.14578248084932596]]]","[[0.0, 0.4721147479562037, 0.0, 0.0], [0.5300470425304059, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.017141441026477668]]","[[0.0, 0.3889034110562733, 0.0, 0.0], [0.41146872339560076, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.40412636730672247, 0.0, 0.0], [0.41767156612499023, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.4013247470232968, 0.0, 0.0], [0.46666360016714253, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [2.175984851415767, 0.0, 0.0, -0.2571318738852315], [-1.2203199265633566, 0.0, -0.11317010437609788, 0.0], [0.0, 0.0, 0.0, 0.43859096687572413]]]","[[0.0, 0.8602333767545048, 0.45105037991962904, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.022730354941283278, 0.0], [0.0, 0.03522019169000346, 0.0, 0.10089800638315634]]","[[0.0, 0.442752235890448, 0.2813274850163201, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.048163024047282815]]","[[0.0, 0.5433512032103424, 0.32125770766921147, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07799786709474071]]","[[0.0, 0.6222742329791087, 0.334455332791507, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06218455744760024]]"
"[[[0.0, 1.2634037305849946, 0.0, 0.5040778392760261], [0.0, -0.21708322224515497, -0.3077148644406698, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -1.850086528633437, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.5473993920222261, 0.021635421469116047, 0.0, 0.8052290999224723], [0.0, 0.06874195525839058, 0.0, 0.0], [0.4112159756173091, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.305287800988106, 0.0, 0.0, 0.43404307438832646], [0.0, 0.0034892238627808377, 0.0, 0.0], [0.1158468101414301, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.38326790669223904, 0.0, 0.0, 0.5326020456444148], [0.0, 0.017238964163195508, 0.0, 0.0], [0.15414289126557595, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.4090154721054592, 0.0, 0.0, 0.6090838280394886], [0.0, 0.007285607636487318, 0.0, 0.0], [0.19168743621923895, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, -0.5007499487395428, -0.36587298598326556], [0.0, 0.0, 0.0, 0.0], [0.0, -0.24364874977941262, -0.4841451186370664, 0.0], [0.0, 0.0, -0.1009058466658795, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03464568702323079, 0.0], [0.16518117011011416, 0.0, 0.14865868363877507, 0.010117014726874023], [0.08471804674701885, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.09714186639277064, 0.0, 0.0983868139875982, 0.0], [0.04464112014398792, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.006389856197895937, 0.0], [0.1044477991182735, 0.0, 0.11851181490492713, 0.0], [0.07144460022445127, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.016468449794626534, 0.0, 0.00851468613414689, 0.0], [0.13227897180057416, 0.0, 0.12748759333959453, 0.0], [0.10450149710525353, 0.010904772764210553, 0.0, 0.009380031533302934]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4888646509902517], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6813870642501387]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.1787385058341937, 0.0, 0.27551593749196523]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.10204076687157886, 0.0, 0.20393086945757433]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.128689367762348, 0.0, 0.21056264095316052]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.11480908854957546, 0.0, 0.20355050820160392]]"
"[[[0.29834562073436993, 0.0, 0.0, -0.19081459798965061], [0.0, 0.5583181174696856, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.055006928895072194, 0.0, 0.0, 0.0], [0.0, 0.19093264946551428, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.008730887387828472, 0.0, 0.0, 0.0]]","[[0.027736479491490416, 0.0, 0.0, 0.0], [0.0, 0.1554837022395569, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.00786558573082896, 0.0, 0.0, 0.0], [0.0, 0.1583190808699167, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.011522745341304045, 0.0, 0.0, 0.0], [0.0, 0.1616107637006122, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.003131052386094134, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.5813085730223723, 0.0], [0.0, 0.0, 0.0, -0.34264351502780943], [0.46858220406237644, -2.2475202144340822, 0.0, 0.0], [-0.7880820163747728, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.30493884618963485, 0.6274870244557382], [0.0, 0.0, 1.117248337707797, 0.0], [0.6417669980264553, 0.0, 0.0, 0.0], [0.0, 0.18035951042497703, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.4252844429329874], [0.0, 0.0, 0.37826839529422, 0.0], [0.4886176867211275, 0.0, 0.0, 0.0], [0.0, 0.07142234017823777, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.4574316286664779], [0.0, 0.0, 0.4928597993692414, 0.0], [0.5231704940916249, 0.0, 0.0, 0.0], [0.0, 0.10700398029639722, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.4997642352807246], [0.0, 0.0, 0.5912519614849137, 0.0], [0.5549879529117745, 0.0, 0.0, 0.0], [0.0, 0.13897623455337263, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.352657984403395], [-1.160635285162469, 0.0, 0.0, 0.0], [0.10156480615735802, -0.5874078863401014, 0.0, 0.0], [-1.022256335021536, 0.0, 0.0, 0.0]]]","[[0.0, 0.5190165323647459, 0.005981350058944377, 0.43337884526654], [0.0, 0.0, 0.3490261826042095, 0.0], [0.0, 0.0, 0.0, 0.0], [0.1430693094165658, 0.0, 0.0, 0.0]]","[[0.0, 0.31841459200275196, 0.0, 0.26464249455100897], [0.0, 0.0, 0.17743411958629207, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0469364082412625, 0.0, 0.0, 0.0]]","[[0.0, 0.36022219377542364, 0.0, 0.2897347506971925], [0.0, 0.0, 0.18692218440302397, 0.0], [0.0, 0.0, 0.0, 0.0], [0.06571152276649744, 0.0, 0.0, 0.0]]","[[0.0, 0.42131256899533087, 0.0, 0.3424455946672522], [0.0001395198782971698, 0.0, 0.21065696996159136, 0.0], [0.0, 0.0, 0.0, 0.0], [0.07388480441468077, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.11825846696586181], [0.0, 1.0199616621274816, 0.0, -0.4625575820692619]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3832004035602488], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.018885908686839488, 0.23093720565232467]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2499712960081052], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11005539529235152]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.28182162120996657], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11756950071334155]]","[[0.0, 0.0, 0.0070435572334348355, 0.0], [0.006703586142576426, 0.012078892967559034, 0.0, 0.32459788336329676], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1524437171036247]]"
"[[[0.0, 0.1253697280837456, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22903714933933902, -2.0729622769313063], [-0.8269933567730806, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.28281108113938885], [0.005186014226333263, 0.0, 0.0, 0.0], [0.0, 0.0, 0.20179283375409576, 0.0], [0.0, 0.0, 1.0601670793287026, 0.0]]","[[0.0, 0.0, 0.0, 0.1598152004875646], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6343003768955426, 0.0]]","[[0.0, 0.0, 0.0, 0.1916291123201303], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7241763047154146, 0.0]]","[[0.0, 0.008036085216990887, 0.0, 0.24492514178173722], [0.03320073813785144, 0.019373443556276383, 0.0, 0.0060103811355498495], [0.0, 0.008486338953872255, 0.0, 0.0], [0.0, 0.0, 0.7992020163581732, 0.0]]"
"[[[0.0, 0.0, -0.1769136178087486, 0.21720885314572372], [0.0, 0.0, 0.0, 0.24628430387818817], [0.0, 0.0, 0.0, 0.0], [1.5656992020849843, 0.9747876180023315, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.7408770754561514], [0.0, 0.0, 0.0, 0.4446301010824431], [0.014305742338899478, 0.0, 0.0, 0.0], [0.12031402851864244, 0.17498612631959118, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.3905175525964324], [0.0, 0.0, 0.0, 0.1842277015512112], [0.0, 0.0, 0.0, 0.0], [0.07751281862473104, 0.11938704620357384, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.46867976074303735], [0.0, 0.0, 0.0, 0.23137104357747915], [0.0, 0.0, 0.0, 0.0], [0.08224387369698444, 0.1310547339161629, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.5512477549885756], [0.0, 0.0, 0.0, 0.27005537084535647], [0.0, 0.0, 0.0, 0.0], [0.10354438052514649, 0.09900135335278161, 0.0, 0.0]]"
"[[[0.15966908735166915, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -2.1415275797558615, 0.0, 0.0], [0.0, -0.8250395769250284, 0.0, 0.3153112758068077]]]","[[0.015253363408955004, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8993131255274679, 0.2918444799870704], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10461715876320657]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4662036261663327, 0.16349622021371393], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.549679961349859, 0.1918538824804098], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.014344125814086221]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6716754737531737, 0.22523443262799728], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.6411759181143275, 0.0, -1.419866810988831, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.6724458028243212, 0.6295835447620344, 0.0], [0.0, 0.13864558284802064, 0.0, 0.0]]]","[[1.515893898878488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6671882981833501, 0.005363628519438281], [1.30155279535473, 0.0, 0.6021204669933727, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.8633642997614882, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1572492177897995, 0.0], [0.7211208215153331, 0.0, 0.16741847933831952, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.9703190588573734, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2410423566762683, 0.0], [0.8346426453012653, 0.0, 0.2061332380544917, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[1.074060233707659, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3534337816410407, 0.0], [0.9242055842029138, 0.0, 0.2735897631772258, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, -0.36261028287042374, 0.0, -1.4964324393261887], [0.41524685829181884, 0.0, 0.0, 0.0], [0.29885435056097687, 0.13947844794288428, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.22962872067474968, 0.1172713237429793, 0.0], [0.09150239388775294, 0.0, 0.015424684658189811, 0.0], [0.0, 0.0, 0.0, 0.0], [0.5494589164114966, 0.0, 0.0, 0.0]]","[[0.0, 0.17880175597835557, 0.07238019915568562, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.33996779628482016, 0.0, 0.0, 0.0]]","[[0.0, 0.21030718724564867, 0.09454589520128476, 0.0023325198249513454], [0.005894368514233731, 0.0, 0.0, 0.004514590298177343], [0.0, 0.0, 0.0, 0.004882726119580746], [0.3933352794799028, 0.0, 0.0, 0.0]]","[[0.0, 0.22697789622021802, 0.07504001026007545, 0.0], [0.0294100034774675, 0.012196838191695194, 0.0, 0.0], [0.0, 0.004707436915576387, 0.0, 0.02532650543069417], [0.4326440069907741, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.640767505003752, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [-0.24177733325853248, 0.0, 0.0, 0.20939444280798136]]]","[[0.0, 0.0, 0.0, 0.029719420068080687], [0.0, 0.27508365324280265, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.018783610602714305]]","[[0.0, 0.0, 0.0, 0.001010563760313942], [0.0, 0.23963839712714383, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.013804645704761923], [0.0, 0.2610446350139072, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.2704955011806618, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.011219046485109215]]"
