coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[[0.0, 0.0, 0.0], [0.0, 0.23230012346896445, 0.0], [0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.030095951708771076, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.020282082495892105], [0.015365807259423665, 0.04263396035449849, 0.01309964577826695], [0.007479442192271051, 0.0, 0.0]]","[[0.0, 0.0, 0.020282082495892105], [0.015365807259423665, 0.04263396035449849, 0.01309964577826695], [0.007479442192271051, 0.0, 0.0]]","[[0.0, 0.0, 0.020282082495892105], [0.015365807259423665, 0.04263396035449849, 0.01309964577826695], [0.007479442192271051, 0.0, 0.0]]"
"[[[0.0, -0.28380016413179937, 0.0], [0.0, 0.0, 0.0], [0.10655042436793492, 0.0, -0.8327666338257582]]]","[[0.0, 0.0, 0.01134634229668218], [0.05370044757064537, 0.0, 0.0], [0.0, 0.0, 0.5089339754406835]]","[[0.0, 0.0, 0.0009373465311265298], [0.07328451865184289, 0.0, 0.0], [0.0, 0.0022002187157004467, 0.4857299868721549]]","[[0.0, 0.0, 0.0009373465311265298], [0.07328451865184289, 0.0, 0.0032233784542986376], [0.0, 0.0022002187157004467, 0.47709230693858395]]","[[0.0, 0.0, 0.0009373465311265298], [0.07328451865184289, 0.0, 0.0], [0.0, 0.0022002187157004467, 0.4857299868721549]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.0, -0.6981558808966166], [0.0, 0.0, 0.6337034229127971]]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.30064674989255913, 0.23350834948166888]]","[[0.0, 0.0, 0.0], [0.0027413450183431136, 0.0, 0.0], [0.042303801714952155, 0.24626591092177222, 0.17791990246409076]]","[[0.0, 0.0, 0.0], [0.0027413450183431136, 0.0, 0.0], [0.042303801714952155, 0.24626591092177222, 0.22813405023716649]]","[[0.0, 0.0, 0.0], [0.0027413450183431136, 0.0, 0.0], [0.042303801714952155, 0.24626591092177222, 0.17791990246409076]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, -0.5011909726248484]]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.15781784727767723]]","[[0.030990744936719276, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.005680892607943916, 0.16502303542842028]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.008807187154876142, 0.005680892607943916, 0.16502303542842028]]","[[0.030990744936719276, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.005680892607943916, 0.16502303542842028]]"
"[[[-0.5937436230703325, 0.0, 0.0], [-0.13400258582563712, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[0.26397834233889333, 0.011548763232087398, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.20657758666953716, 0.0, 0.022680568737767803], [0.021472453209201638, 0.005429784347911617, 0.023630097038640014], [0.04130771517109176, 0.0, 0.0]]","[[0.20657758666953716, 0.0, 0.022680568737767803], [0.021472453209201638, 0.004938763814168385, 0.023630097038640014], [0.04130771517109176, 0.0, 0.0]]","[[0.20657758666953716, 0.0, 0.022680568737767803], [0.021472453209201638, 0.005429784347911617, 0.023630097038640014], [0.04130771517109176, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.5989509536718611, 0.0], [0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.244113064176996, 0.0], [0.0, 0.0, 0.0]]","[[0.007298278137763332, 0.0, 0.0], [0.0, 0.21633670117987588, 0.0], [0.0, 0.0, 0.0]]","[[0.007298278137763332, 0.0, 0.0], [0.0, 0.22657845591526088, 0.0], [0.0, 0.0, 0.0]]","[[0.007298278137763332, 0.0, 0.0], [0.0, 0.21633670117987588, 0.0], [0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.0, -0.8907295533554282], [-1.1578703505798922, 0.43655899590633973, 0.0]]]","[[0.0, 0.0, 0.416076454267967], [0.0, 0.0, 0.27980202193128095], [0.0, 0.5990547727856032, 0.0]]","[[0.0, 0.0, 0.29530303747124154], [0.025528490429478842, 0.0, 0.1678163234188313], [0.015557635386678629, 0.5472927582288102, 0.0]]","[[0.0, 0.0, 0.29530303747124154], [0.025528490429478842, 0.0, 0.1678163234188313], [0.015557635386678629, 0.5472927582288102, 0.0]]","[[0.0, 0.0, 0.29530303747124154], [0.025528490429478842, 0.0, 0.1678163234188313], [0.015557635386678629, 0.5472927582288102, 0.0]]"
"[[[0.0, 0.0, 0.23804102143729491], [0.21707246268339847, 0.0, -0.713897224775422], [0.0, -0.5186281567749641, 0.0]]]","[[0.0, 0.025601157735152192, 0.0], [0.0, 0.0, 0.19764251058171034], [0.04739200831807207, 0.28445283161365353, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.16778826834711685], [0.05358363078214441, 0.24369224738802975, 0.0]]","[[0.0, 0.0, 0.0], [0.006625831811573478, 0.0, 0.19214859048126662], [0.05358363078214441, 0.2753512448134808, 0.004129949583975902]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.16778826834711685], [0.05358363078214441, 0.24369224738802975, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, -0.8130732335813967, 0.3787055840259945], [0.0, -1.5354081647992688, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.45440274333163705, 0.9098710898261969], [0.0, 0.3321683246769565, 0.0]]","[[0.014631325441653669, 0.0, 0.0], [0.0, 0.34949644918165146, 0.7366923214302605], [0.0064838299676978775, 0.22831858860870338, 0.0]]","[[0.014631325441653669, 0.0, 0.0], [0.0, 0.13724565828281043, 0.7366923214302605], [0.0064838299676978775, 0.22831858860870338, 0.0]]","[[0.014631325441653669, 0.0, 0.0], [0.0, 0.34949644918165146, 0.7366923214302605], [0.0064838299676978775, 0.22831858860870338, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.12552552832115868, 0.0, 0.19101441636085997]]]","[[0.0, 0.0, -0.0007615356100717995], [0.0, 0.0, 0.0], [0.0, 0.0, 0.01231191181780034]]","[[0.02185300406115828, 0.0, 0.009826026847422165], [0.0028463064992582604, 0.007285102264663188, 0.0], [0.009277274773696796, 0.05243909577115283, 0.005951385465310009]]","[[0.02185300406115828, 0.024090331722844815, 0.009826026847422165], [0.0028463064992582604, 0.0, 0.0], [0.009277274773696796, 0.05243909577115283, 0.020009233189164206]]","[[0.02185300406115828, 0.0, 0.009826026847422165], [0.0028463064992582604, 0.007285102264663188, 0.0], [0.009277274773696796, 0.05243909577115283, 0.005951385465310009]]"
"[[[0.0, 0.0, 0.20316426724083114], [-1.1083759560532116, 0.0, 0.0], [0.0, -0.9650528987353921, -0.49733770433454416]]]","[[0.0, 0.39174955349722973, 0.0], [0.0, 0.0, 0.5672464487083371], [0.05945322553048035, 0.0, 0.3515242828471156]]","[[0.0, 0.2947613423952983, 0.0], [0.007140458185392596, 0.0, 0.5270557048843254], [0.016937087475025953, 0.0, 0.3129588046923017]]","[[0.0, 0.3609368769343491, 0.0], [0.007140458185392596, 0.0, 0.5270557048843254], [0.016937087475025953, 0.0, 0.3129588046923017]]","[[0.0, 0.2947613423952983, 0.0], [0.007140458185392596, 0.0, 0.5270557048843254], [0.016937087475025953, 0.0, 0.3129588046923017]]"
"[[[0.8382535610864086, 0.0, 0.0], [0.0, -0.24399328140677226, 0.0], [0.0, 0.0, 0.0]]]","[[0.639822173811845, 0.0, 0.0], [0.0, 0.031610697561260094, 0.0], [0.0, 0.0, 0.0]]","[[0.6385195656204563, 0.0, 0.0], [0.002216322454927794, 0.021064987687601556, 0.0], [0.0, 0.0, 0.024591037635328133]]","[[0.6385195656204563, 0.0, 0.0], [0.002216322454927794, 0.04044214321695109, 0.0], [0.0, 0.0, 0.024591037635328133]]","[[0.6385195656204563, 0.0, 0.0], [0.002216322454927794, 0.02106498768760156, 0.0], [0.0, 0.0, 0.024591037635328133]]"
"[[[0.8981052711256334, -1.1545495245633988, 0.0], [0.1794526392332687, 0.407450693520381, 0.0], [0.0, 0.0, 0.0]]]","[[1.0309341367900087, 0.12253251055215035, 0.0], [0.6258380411556537, 0.09644102598709424, 0.0], [0.0, 0.0, 0.0]]","[[0.9178577408947145, 0.09925706257744575, 0.0], [0.5393206804196472, 0.08990623624103805, 0.0], [0.0, 0.0, 0.012937900283741569]]","[[0.9178577408947145, 0.09925706257744575, 0.0], [0.5393206804196472, 0.08990623624103805, 0.0], [0.0, 0.0, 0.012937900283741569]]","[[0.9178577408947145, 0.09925706257744575, 0.0], [0.5393206804196472, 0.08990623624103805, 0.0], [0.0, 0.0, 0.012937900283741569]]"
"[[[0.0, -0.12872018621544667, -0.3159891571661772], [0.0, 0.0, 1.0484313425934704], [-0.74431941044638, 0.0, 0.0]]]","[[0.0, 0.0, 0.24848099147477748], [0.010104577991871925, 0.0, 0.0], [0.051715394518366424, 0.5234383608608941, 0.0]]","[[0.0, 0.0, 0.21855824379660704], [0.0, 0.0, 0.0], [0.032358605194285184, 0.5024024204313237, 0.0]]","[[0.0, 0.0, 0.23940385014591034], [0.008858807554647623, 0.0, 0.0], [0.0621705527078402, 0.5024024204313237, 0.010146812284842687]]","[[0.0, 0.0, 0.21855824379660704], [0.0, 0.0, 0.0], [0.032358605194285184, 0.5024024204313237, 0.0]]"
"[[[0.0, 1.1376929726018117, 0.0], [0.0, 0.0, -0.8053917616618939], [0.0, 0.5017026072910029, 0.20214830562922595]]]","[[0.0, 0.0, 0.0], [0.6859670395785673, 0.0, 0.2185595325390396], [0.0, 0.3279695880674463, 0.02306149478116105]]","[[0.0, 0.0, 0.0], [0.5998362546924197, 0.0, 0.15267694283453148], [0.0, 0.21711161829957157, 0.0]]","[[0.0, 0.0, 0.0], [0.6578603370140025, 0.0, 0.1655119572584845], [0.0, 0.21711161829957157, 0.012853458768360736]]","[[0.0, 0.0, 0.0], [0.5998362546924197, 0.0, 0.15267694283453148], [0.0, 0.21711161829957157, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, -0.8459073898555962, 0.0], [0.0, -0.6502840136108489, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.6575990619312426, 0.4733876073409124], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.01062740736998553, 0.4321992089831115, 0.28583849953268226], [0.00741466174929294, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.01062740736998553, 0.4321992089831115, 0.28583849953268226], [0.00741466174929294, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.01062740736998553, 0.4321992089831115, 0.28583849953268226], [0.00741466174929294, 0.0, 0.0]]"
"[[[0.0, 0.0, -2.2116807067877398], [0.0, 0.0, 0.0], [0.3523515834907628, 0.0, 0.0]]]","[[0.0, 0.0, 0.6105915881751067], [0.0, 0.0, 0.0], [1.3995027819904056, 0.0, 0.0]]","[[0.0, 0.0, 0.5783983573560363], [0.0, 0.0, 0.0], [1.0626995178596483, 0.0017008392122189093, 0.0]]","[[0.0, 0.0, 0.5783983573560363], [0.0, 0.0, 0.0], [1.0626995178596483, 0.0017008392122189093, 0.0]]","[[0.0, 0.0, 0.5783983573560363], [0.0, 0.0, 0.0], [1.0626995178596483, 0.0017008392122189093, 0.0]]"
"[[[-0.16682519404566293, 0.0, 0.0], [0.20297305199500854, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[0.008838902159121842, 0.019691932913258253, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.008454924329919134, 0.02240519876394702, 0.0], [0.0, 0.0, 0.0], [0.0034109333614636183, 0.0, 0.00020584971219082793]]","[[0.008454924329919134, 0.02240519876394702, 0.0], [0.0, 0.0, 0.0], [0.0034109333614636183, 0.0033143265270641604, 0.00020584971219082793]]","[[0.008454924329919134, 0.02240519876394702, 0.0], [0.0, 0.0, 0.0], [0.0034109333614636183, 0.0, 0.00020584971219082793]]"
